년,월,일,시,Gwang-bok,On-cheon,Jeon-po,Hak-Jang
2018,5,24,23,0.046,0.032,0.049,0.033
2018,5,24,24,0.043,0.033,0.04,0.038
2018,5,25,1,0.03,0.024,0.022,0.041
2018,5,25,2,0.044,0.024,0.017,0.033
2018,5,25,3,0.035,0.019,0.018,0.021
2018,5,25,4,0.016,0.013,0.014,0.019
2018,5,25,5,0.024,0.019,0.012,0.025
2018,5,25,6,0.013,0.024,0.016,0.035
2018,5,25,7,0.011,0.04,0.019,0.037
2018,5,25,8,0.018,0.043,0.023,0.032
2018,5,25,9,0.026,0.047,0.027,0.036
2018,5,25,10,0.02,0.049,0.024,0.028
2018,5,25,11,0.038,0.051,0.015,0.025
2018,5,25,12,0.055,0.047,0.018,0.023
2018,5,25,13,0.03,0.044,0.023,0.027
2018,5,25,14,0.029,0.042,0.034,0.021
2018,5,25,15,0.043,0.048,0.029,0.025
2018,5,25,16,0.055,0.045,0.024,0.031
2018,5,25,17,0.055,0.056,0.054,0.033
2018,5,25,18,0.047,0.061,0.073,0.028
2018,5,25,19,0.033,0.058,0.075,0.02
2018,5,25,20,0.037,0.053,0.071,0.02
2018,5,25,21,0.046,0.056,0.062,0.033
2018,5,25,22,0.048,0.048,0.061,0.043
2018,5,25,23,0.044,0.05,0.055,0.033
2018,5,25,24,0.04,0.046,0.037,0.029
2018,5,26,1,0.028,0.034,0.025,0.016
2018,5,26,2,0.045,0.023,0.036,0.019
2018,5,26,3,0.055,0.019,0.026,0.015
2018,5,26,4,0.066,0.021,0.031,0.021
2018,5,26,5,0.033,0.024,0.026,0.036
2018,5,26,6,0.018,0.032,0.018,0.041
2018,5,26,7,0.011,0.033,0.038,0.048
2018,5,26,8,0.02,0.039,0.033,0.043
2018,5,26,9,0.024,0.048,0.02,0.024
2018,5,26,10,0.033,0.05,0.014,0.023
2018,5,26,11,0.023,0.052,0.018,0.016
2018,5,26,12,0.031,0.062,0.016,0.019
2018,5,26,13,0.017,0.064,0.024,0.015
2018,5,26,14,0.018,0.077,0.02,0.021
2018,5,26,15,0.019,0.077,0.015,0.025
2018,5,26,16,0.021,0.079,0.016,0.026
2018,5,26,17,0.017,0.076,0.014,0.027
2018,5,26,18,0.03,0.079,0.035,0.02
2018,5,26,19,0.02,0.069,0.029,0.051
2018,5,26,20,0.018,0.06,0.027,0.051
2018,5,26,21,0.024,0.032,0.016,0.028
2018,5,26,22,0.025,0.035,0.011,0.016
2018,5,26,23,0.024,0.029,0.009,0.018
2018,5,26,24,0.028,0.021,0.011,0.02
2018,5,27,1,0.021,0.014,0.013,0.015
2018,5,27,2,0.036,0.018,0.016,0.013
2018,5,27,3,0.047,0.013,0.026,0.013
2018,5,27,4,0.042,0.013,0.051,0.014
2018,5,27,5,0.061,0.015,0.042,0.016
2018,5,27,6,0.06,0.015,0.033,0.017
2018,5,27,7,0.046,0.028,0.026,0.024
2018,5,27,8,0.041,0.036,0.036,0.029
2018,5,27,9,0.037,0.044,0.042,0.025
2018,5,27,10,0.039,0.045,0.044,0.023
2018,5,27,11,0.044,0.044,0.035,0.023
2018,5,27,12,0.055,0.044,0.025,0.024
2018,5,27,13,0.023,0.037,0.024,0.018
2018,5,27,14,0.024,0.04,0.023,0.008
2018,5,27,15,0.028,0.048,0.021,0.008
2018,5,27,16,0.024,0.045,0.021,0.01
2018,5,27,17,0.03,0.047,0.021,0.01
2018,5,27,18,0.028,0.053,0.025,0.014
2018,5,27,19,0.022,0.055,0.03,0.01
2018,5,27,20,0.028,0.046,0.035,0.012
2018,5,27,21,0.032,0.035,0.051,0.017
2018,5,27,22,0.035,0.035,0.043,0.011
2018,5,27,23,0.03,0.029,0.037,0.013
2018,5,27,24,0.022,0.02,0.028,0.016
2018,5,28,1,0.016,0.016,0.011,0.01
2018,5,28,2,0.012,0.014,0.011,0.01
2018,5,28,3,0.013,0.009,0.009,0.007
2018,5,28,4,0.011,0.01,0.008,0.007
2018,5,28,5,0.015,0.015,0.009,0.023
2018,5,28,6,0.012,0.017,0.015,0.028
2018,5,28,7,0.034,0.03,0.028,0.031
2018,5,28,8,0.053,0.033,0.039,0.035
2018,5,28,9,0.059,0.034,0.036,0.033
2018,5,28,10,0.068,0.04,0.043,0.035
2018,5,28,11,0.066,0.044,0.044,0.044
2018,5,28,12,0.063,점검,0.03,0.043
2018,5,28,13,0.03,점검,0.025,0.033
2018,5,28,14,0.036,0.041,0.029,0.036
2018,5,28,15,0.041,0.045,0.039,0.03
2018,5,28,16,0.03,0.043,0.03,점검
2018,5,28,17,0.038,0.049,0.031,0.039
2018,5,28,18,0.053,0.048,0.034,0.043
2018,5,28,19,0.045,0.046,0.055,0.041
2018,5,28,20,0.052,0.044,0.06,0.048
2018,5,28,21,0.051,0.041,0.052,0.048
2018,5,28,22,0.025,0.039,0.029,0.044
2018,5,28,23,0.04,0.035,0.029,0.041
2018,5,28,24,0.053,0.026,0.026,0.039
2018,5,29,1,0.037,0.024,0.032,0.031
2018,5,29,2,0.05,0.021,0.04,0.027
2018,5,29,3,0.065,0.018,0.036,0.03
2018,5,29,4,0.071,0.014,0.032,0.032
2018,5,29,5,0.063,0.013,0.028,0.028
2018,5,29,6,0.059,0.012,0.024,0.028
2018,5,29,7,0.037,0.016,0.023,0.031
2018,5,29,8,0.041,0.026,0.024,0.032
2018,5,29,9,0.033,0.037,0.023,0.03
2018,5,29,10,0.04,0.038,0.013,0.031
2018,5,29,11,0.029,0.038,0.012,0.031
2018,5,29,12,0.037,0.043,0.012,0.029
2018,5,29,13,0.019,0.036,0.009,0.024
2018,5,29,14,0.023,0.033,0.01,0.021
2018,5,29,15,0.027,0.048,0.017,0.026
2018,5,29,16,0.035,0.05,0.027,0.027
2018,5,29,17,0.038,0.049,0.033,0.026
2018,5,29,18,0.036,0.061,0.036,0.031
2018,5,29,19,0.033,0.055,0.042,0.023
2018,5,29,20,0.033,0.048,0.044,0.031
2018,5,29,21,0.044,0.042,0.047,0.035
2018,5,29,22,0.043,0.04,0.048,0.035
2018,5,29,23,0.045,0.034,0.05,0.032
2018,5,29,24,0.042,0.032,0.05,0.022
2018,5,30,1,0.025,0.026,0.048,0.022
2018,5,30,2,0.028,0.025,0.047,0.022
2018,5,30,3,0.036,0.02,0.044,0.028
2018,5,30,4,0.051,0.017,0.038,0.021
2018,5,30,5,0.047,0.015,0.025,0.028
2018,5,30,6,0.053,0.017,0.026,0.033
2018,5,30,7,0.034,0.022,0.032,0.032
2018,5,30,8,0.035,0.025,0.031,0.033
2018,5,30,9,0.058,0.03,0.024,0.03
2018,5,30,10,0.054,0.04,0.029,0.026
2018,5,30,11,점검,0.044,0.035,0.025
2018,5,30,12,점검,0.047,0.029,0.019
2018,5,30,13,0.021,0.043,0.024,0.016
2018,5,30,14,0.023,0.036,0.026,0.012
2018,5,30,15,0.028,0.04,0.026,0.016
2018,5,30,16,0.019,0.052,점검,0.015
2018,5,30,17,0.029,0.044,0.029,0.017
2018,5,30,18,0.034,0.05,0.039,0.021
2018,5,30,19,0.032,0.05,0.046,0.026
2018,5,30,20,0.05,0.045,0.04,0.017
2018,5,30,21,0.043,0.041,0.035,0.015
2018,5,30,22,0.039,0.04,0.041,0.014
2018,5,30,23,0.033,0.037,0.048,0.015
2018,5,30,24,0.037,0.032,0.044,0.019
2018,5,31,1,0.033,0.024,0.023,0.021
2018,5,31,2,0.033,0.021,0.02,0.024
2018,5,31,3,0.035,0.016,0.02,0.026
2018,5,31,4,0.025,0.015,0.022,0.022
2018,5,31,5,0.016,0.018,0.015,0.025
2018,5,31,6,0.013,0.021,0.015,0.025
2018,5,31,7,0.014,0.031,0.021,0.028
2018,5,31,8,0.015,0.037,0.013,0.026
2018,5,31,9,0.011,0.041,0.01,0.023
2018,5,31,10,0.013,0.037,0.01,0.024
2018,5,31,11,0.014,0.033,0.012,0.02
2018,5,31,12,0.012,0.036,0.011,0.015
2018,5,31,13,0.023,0.034,0.014,0.013
2018,5,31,14,0.031,0.039,0.014,0.017
2018,5,31,15,0.019,0.041,0.016,0.027
2018,5,31,16,0.014,0.04,0.015,0.023
2018,5,31,17,0.01,0.041,0.013,0.023
2018,5,31,18,0.011,0.052,0.015,0.023
2018,5,31,19,0.011,0.049,0.021,0.025
2018,5,31,20,0.019,0.045,0.016,0.027
2018,5,31,21,0.02,0.041,0.026,0.023
2018,5,31,22,0.028,0.036,0.035,0.03
2018,5,31,23,0.038,0.029,0.034,0.03
2018,5,31,24,0.022,0.025,0.021,0.029
2018,6,1,1,0.021,0.021,0.026,0.034
2018,6,1,2,0.013,0.017,0.021,0.025
2018,6,1,3,0.009,0.017,0.019,0.026
2018,6,1,4,0.008,0.015,0.019,0.02
2018,6,1,5,0.007,0.014,0.022,0.03
2018,6,1,6,0.006,0.016,0.026,0.037
2018,6,1,7,0.032,0.032,0.037,0.037
2018,6,1,8,0.06,0.042,0.037,0.035
2018,6,1,9,0.058,0.049,0.037,0.039
2018,6,1,10,0.062,0.047,0.041,0.047
2018,6,1,11,0.032,0.057,0.024,0.048
2018,6,1,12,0.015,0.052,0.019,0.034
2018,6,1,13,0.012,0.042,0.014,0.02
2018,6,1,14,0.016,0.047,0.017,0.018
2018,6,1,15,0.017,0.045,0.016,0.025
2018,6,1,16,0.014,0.049,0.017,0.027
2018,6,1,17,0.035,0.054,0.018,0.029
2018,6,1,18,0.035,0.055,0.011,0.027
2018,6,1,19,0.038,0.052,0.01,0.028
2018,6,1,20,0.044,0.046,0.012,0.037
2018,6,1,21,0.053,0.04,0.035,0.035
2018,6,1,22,0.036,0.034,0.04,0.024
2018,6,1,23,0.029,0.03,0.039,0.018
2018,6,1,24,0.026,0.025,0.035,0.019
2018,6,2,1,0.018,0.023,0.03,0.017
2018,6,2,2,0.019,0.021,0.037,0.021
2018,6,2,3,0.016,0.02,0.037,0.017
2018,6,2,4,0.037,0.019,0.027,0.016
2018,6,2,5,0.022,0.019,0.032,0.026
2018,6,2,6,0.047,0.019,0.035,0.029
2018,6,2,7,0.046,0.023,0.035,0.039
2018,6,2,8,0.013,0.033,0.036,0.038
2018,6,2,9,0.02,0.043,0.031,0.03
2018,6,2,10,0.051,0.049,0.036,0.023
2018,6,2,11,0.053,0.056,0.045,0.023
2018,6,2,12,0.042,0.063,0.046,0.023
2018,6,2,13,0.032,0.074,0.038,0.038
2018,6,2,14,0.03,0.085,0.031,0.037
2018,6,2,15,0.024,0.075,0.027,0.035
2018,6,2,16,0.02,0.073,0.031,0.024
2018,6,2,17,0.022,0.07,0.034,0.028
2018,6,2,18,0.018,0.066,0.041,0.027
2018,6,2,19,0.025,0.062,0.06,0.022
2018,6,2,20,0.033,0.058,0.074,0.028
2018,6,2,21,0.04,0.05,0.076,0.017
2018,6,2,22,0.051,0.043,0.045,0.026
2018,6,2,23,0.037,0.037,0.028,0.024
2018,6,2,24,0.027,0.032,0.025,0.025
2018,6,3,1,0.02,0.028,0.036,0.025
2018,6,3,2,0.031,0.024,0.033,0.019
2018,6,3,3,0.023,0.023,0.054,0.016
2018,6,3,4,0.019,0.021,0.057,0.022
2018,6,3,5,0.021,0.02,0.032,0.02
2018,6,3,6,0.037,0.023,0.039,0.025
2018,6,3,7,0.029,0.026,0.041,0.033
2018,6,3,8,0.023,0.026,0.035,0.03
2018,6,3,9,0.032,0.035,0.047,0.029
2018,6,3,10,0.045,0.034,0.038,0.03
2018,6,3,11,0.042,0.035,0.025,0.018
2018,6,3,12,0.036,0.035,0.036,0.013
2018,6,3,13,0.022,0.042,0.027,0.009
2018,6,3,14,0.022,0.049,0.026,0.012
2018,6,3,15,0.018,0.048,0.022,0.01
2018,6,3,16,0.016,0.051,0.024,0.011
2018,6,3,17,0.017,0.051,0.02,0.009
2018,6,3,18,0.019,0.051,0.024,0.01
2018,6,3,19,0.018,0.05,0.03,0.014
2018,6,3,20,0.024,0.046,0.027,0.008
2018,6,3,21,0.02,0.039,0.034,0.011
2018,6,3,22,0.023,0.037,0.034,0.014
2018,6,3,23,0.022,0.034,0.032,0.016
2018,6,3,24,0.014,0.031,0.027,0.01
2018,6,4,1,0.013,0.024,0.009,0.011
2018,6,4,2,0.026,0.02,0.017,0.012
2018,6,4,3,0.024,0.017,0.038,0.017
2018,6,4,4,0.027,0.017,0.036,0.014
2018,6,4,5,0.025,0.019,0.039,0.017
2018,6,4,6,0.032,0.021,0.033,0.028
2018,6,4,7,0.043,0.031,0.04,0.04
2018,6,4,8,0.059,0.03,0.043,0.033
2018,6,4,9,0.056,0.031,0.036,0.041
2018,6,4,10,0.049,0.036,0.029,0.035
2018,6,4,11,0.04,0.041,0.022,0.027
2018,6,4,12,0.034,0.043,0.015,0.019
2018,6,4,13,0.031,점검,0.021,0.016
2018,6,4,14,0.037,0.045,0.031,0.014
2018,6,4,15,0.039,0.042,0.036,0.014
2018,6,4,16,0.04,0.045,0.034,0.014
2018,6,4,17,0.038,0.042,0.038,0.013
2018,6,4,18,0.029,0.044,0.04,0.014
2018,6,4,19,0.028,0.038,0.044,0.013
2018,6,4,20,0.024,0.033,0.052,0.012
2018,6,4,21,0.024,0.03,0.048,0.012
2018,6,4,22,0.03,0.028,0.03,0.025
2018,6,4,23,0.026,0.025,0.021,0.021
2018,6,4,24,0.019,0.021,0.013,0.015
2018,6,5,1,0.013,0.02,0.01,0.008
2018,6,5,2,0.023,0.02,0.01,0.011
2018,6,5,3,0.031,0.018,0.012,0.013
2018,6,5,4,0.028,0.016,0.036,0.022
2018,6,5,5,0.034,0.016,0.035,0.015
2018,6,5,6,0.04,0.019,0.033,0.017
2018,6,5,7,0.041,0.022,0.03,0.017
2018,6,5,8,0.023,0.02,0.03,0.034
2018,6,5,9,0.048,0.02,0.033,0.037
2018,6,5,10,0.041,0.02,0.032,0.027
2018,6,5,11,0.038,0.025,0.032,0.036
2018,6,5,12,0.043,0.029,0.022,0.033
2018,6,5,13,0.031,0.029,0.017,0.024
2018,6,5,14,0.041,0.029,0.017,0.02
2018,6,5,15,0.044,0.03,0.016,0.027
2018,6,5,16,0.038,0.031,0.019,0.027
2018,6,5,17,0.032,0.031,0.026,0.031
2018,6,5,18,0.022,0.031,0.023,0.033
2018,6,5,19,0.036,0.033,0.014,0.022
2018,6,5,20,0.046,0.031,0.014,0.019
2018,6,5,21,0.043,0.027,0.019,0.018
2018,6,5,22,0.059,0.026,0.011,0.014
2018,6,5,23,0.056,0.025,0.014,0.016
2018,6,5,24,0.033,0.021,0.022,0.02
2018,6,6,1,0.023,0.019,0.021,0.014
2018,6,6,2,0.023,0.015,0.018,0.015
2018,6,6,3,0.041,0.013,0.013,0.016
2018,6,6,4,0.026,0.012,0.016,0.014
2018,6,6,5,0.013,0.012,0.025,0.018
2018,6,6,6,0.014,0.011,0.026,0.023
2018,6,6,7,0.014,0.014,0.025,0.024
2018,6,6,8,0.026,0.018,0.022,0.024
2018,6,6,9,0.016,0.022,0.022,0.025
2018,6,6,10,0.036,0.03,0.022,0.021
2018,6,6,11,0.046,0.034,0.024,0.019
2018,6,6,12,0.031,0.037,0.034,0.017
2018,6,6,13,0.029,0.035,0.03,0.021
2018,6,6,14,0.028,0.034,0.025,0.024
2018,6,6,15,0.029,0.036,0.025,0.019
2018,6,6,16,0.02,0.034,0.03,0.019
2018,6,6,17,0.017,0.043,0.024,0.021
2018,6,6,18,0.017,0.043,0.024,0.019
2018,6,6,19,0.02,0.05,0.025,0.019
2018,6,6,20,0.032,0.046,0.033,0.018
2018,6,6,21,0.021,0.042,0.035,0.016
2018,6,6,22,0.017,0.037,0.034,0.012
2018,6,6,23,0.018,0.031,0.035,0.016
2018,6,6,24,0.018,0.029,0.031,0.019
2018,6,7,1,0.029,0.022,0.027,0.014
2018,6,7,2,0.021,0.02,0.025,0.016
2018,6,7,3,0.011,0.018,0.012,0.019
2018,6,7,4,0.012,0.017,0.012,0.018
2018,6,7,5,0.01,0.017,0.014,0.016
2018,6,7,6,0.026,0.017,0.021,0.025
2018,6,7,7,0.042,0.02,0.031,0.036
2018,6,7,8,0.05,0.026,0.037,0.039
2018,6,7,9,0.052,0.036,0.033,0.033
2018,6,7,10,0.05,0.038,0.027,0.025
2018,6,7,11,0.031,0.044,0.042,0.029
2018,6,7,12,0.03,0.053,0.043,0.038
2018,6,7,13,0.023,0.047,0.024,점검
2018,6,7,14,0.023,0.043,0.02,0.027
2018,6,7,15,0.019,0.053,0.025,0.028
2018,6,7,16,0.018,0.059,0.03,0.029
2018,6,7,17,0.022,0.054,점검,0.027
2018,6,7,18,0.018,0.055,0.035,0.022
2018,6,7,19,0.019,0.053,0.038,0.025
2018,6,7,20,0.023,0.05,0.027,0.02
2018,6,7,21,0.017,0.047,0.03,0.012
2018,6,7,22,0.018,0.041,0.027,0.008
2018,6,7,23,0.022,0.032,0.032,0.016
2018,6,7,24,0.022,0.029,0.041,0.012
2018,6,8,1,0.012,0.029,0.014,0.014
2018,6,8,2,0.008,0.027,0.013,0.01
2018,6,8,3,0.005,0.02,0.012,0.019
2018,6,8,4,0.007,0.016,0.014,0.02
2018,6,8,5,0.011,0.017,0.023,0.02
2018,6,8,6,0.027,0.022,0.028,0.027
2018,6,8,7,0.04,0.029,0.023,0.032
2018,6,8,8,0.05,0.03,0.025,0.032
2018,6,8,9,0.038,0.037,0.023,0.035
2018,6,8,10,0.029,0.039,0.043,0.032
2018,6,8,11,0.035,0.046,0.047,0.028
2018,6,8,12,점검,0.05,0.042,0.022
2018,6,8,13,0.038,0.054,0.036,0.028
2018,6,8,14,0.035,0.061,0.03,0.026
2018,6,8,15,0.038,0.051,0.048,0.028
2018,6,8,16,0.032,0.058,0.044,0.037
2018,6,8,17,0.028,0.062,0.046,0.038
2018,6,8,18,0.037,0.062,0.049,0.046
2018,6,8,19,0.046,0.058,0.056,0.06
2018,6,8,20,0.037,0.055,0.062,0.079
2018,6,8,21,0.042,0.053,0.022,0.03
2018,6,8,22,0.023,0.048,0.011,0.015
2018,6,8,23,0.03,0.042,0.012,0.018
2018,6,8,24,0.043,0.037,0.02,0.026
2018,6,9,1,0.023,0.032,0.015,0.02
2018,6,9,2,0.018,0.026,0.012,0.013
2018,6,9,3,0.037,0.021,0.012,0.012
2018,6,9,4,0.03,0.018,0.013,0.013
2018,6,9,5,0.023,0.019,0.009,0.012
2018,6,9,6,0.022,0.021,0.009,0.018
2018,6,9,7,0.02,0.033,0.011,0.019
2018,6,9,8,0.022,0.045,0.012,0.013
2018,6,9,9,0.015,0.043,0.012,0.014
2018,6,9,10,0.019,0.043,0.012,0.014
2018,6,9,11,0.018,0.035,0.011,0.014
2018,6,9,12,0.013,0.04,0.008,0.013
2018,6,9,13,0.01,0.038,0.008,0.011
2018,6,9,14,0.01,0.044,0.007,0.011
2018,6,9,15,0.011,0.044,0.007,0.011
2018,6,9,16,0.013,0.043,0.01,0.012
2018,6,9,17,0.015,0.039,0.012,0.012
2018,6,9,18,0.017,0.035,0.011,0.013
2018,6,9,19,0.018,0.037,0.011,0.014
2018,6,9,20,0.017,0.033,0.01,0.011
2018,6,9,21,0.014,0.025,0.009,0.011
2018,6,9,22,0.013,0.021,0.008,0.011
2018,6,9,23,0.008,0.022,0.006,0.011
2018,6,9,24,0.007,0.017,0.007,0.01
2018,6,10,1,0.007,0.014,0.006,0.009
2018,6,10,2,0.004,0.014,0.005,0.006
2018,6,10,3,0.005,0.013,0.004,0.006
2018,6,10,4,0.004,0.01,0.004,0.006
2018,6,10,5,0.008,0.012,0.007,0.007
2018,6,10,6,0.006,0.012,0.008,0.009
2018,6,10,7,0.009,0.024,0.009,0.009
2018,6,10,8,0.01,0.029,0.009,0.007
2018,6,10,9,0.009,0.027,0.007,0.007
2018,6,10,10,0.012,0.025,0.008,0.007
2018,6,10,11,0.012,0.025,0.007,0.007
2018,6,10,12,0.012,0.03,0.008,0.007
2018,6,10,13,0.015,0.03,0.009,0.007
2018,6,10,14,0.016,0.025,0.008,0.006
2018,6,10,15,0.018,0.023,0.008,0.006
2018,6,10,16,0.016,0.021,0.009,0.006
2018,6,10,17,0.018,0.025,0.009,0.006
2018,6,10,18,0.013,0.025,0.009,0.008
2018,6,10,19,0.014,0.025,0.008,0.01
2018,6,10,20,0.015,0.024,0.009,0.01
2018,6,10,21,0.017,0.021,0.01,0.011
2018,6,10,22,0.011,0.02,0.01,0.01
2018,6,10,23,0.011,0.018,0.011,0.01
2018,6,10,24,0.008,0.016,0.01,0.009
2018,6,11,1,0.006,0.014,0.007,0.006
2018,6,11,2,0.004,0.013,0.006,0.006
2018,6,11,3,0.003,0.012,0.005,0.004
2018,6,11,4,0.004,0.01,0.005,0.005
2018,6,11,5,0.003,0.011,0.005,0.008
2018,6,11,6,0.004,0.012,0.01,0.011
2018,6,11,7,0.013,0.023,0.011,0.021
2018,6,11,8,0.017,0.022,0.016,0.029
2018,6,11,9,0.021,0.021,0.019,0.032
2018,6,11,10,0.015,0.021,0.02,0.027
2018,6,11,11,0.018,0.023,0.02,0.022
2018,6,11,12,0.025,0.022,0.013,0.024
2018,6,11,13,0.018,점검,0.012,0.019
2018,6,11,14,0.016,0.021,0.011,0.017
2018,6,11,15,0.015,0.021,0.012,0.013
2018,6,11,16,0.016,0.022,0.01,0.014
2018,6,11,17,0.018,0.021,0.011,0.019
2018,6,11,18,0.02,0.022,0.012,0.019
2018,6,11,19,0.023,0.022,0.015,0.021
2018,6,11,20,0.018,0.021,0.015,0.021
2018,6,11,21,0.017,0.019,0.013,0.019
2018,6,11,22,0.019,0.019,0.018,0.023
2018,6,11,23,0.017,0.018,0.015,0.017
2018,6,11,24,0.013,0.017,0.012,0.015
2018,6,12,1,0.008,0.015,0.008,0.012
2018,6,12,2,0.01,0.014,0.008,0.008
2018,6,12,3,0.006,0.013,0.007,0.008
2018,6,12,4,0.005,0.013,0.007,0.011
2018,6,12,5,0.005,0.012,0.007,0.01
2018,6,12,6,0.01,0.015,0.008,0.016
2018,6,12,7,0.017,0.019,0.011,0.02
2018,6,12,8,0.019,0.016,0.014,0.021
2018,6,12,9,0.028,0.018,0.017,0.023
2018,6,12,10,0.027,0.02,0.018,0.025
2018,6,12,11,0.028,0.024,0.017,0.024
2018,6,12,12,0.022,0.023,0.018,0.028
2018,6,12,13,0.022,0.023,0.02,0.025
2018,6,12,14,0.022,0.025,0.019,0.027
2018,6,12,15,0.019,0.025,0.013,0.024
2018,6,12,16,0.015,0.025,0.011,0.022
2018,6,12,17,0.013,0.026,점검,0.022
2018,6,12,18,점검,0.026,0.013,0.015
2018,6,12,19,0.013,0.025,0.015,0.015
2018,6,12,20,0.016,0.024,0.011,0.017
2018,6,12,21,0.014,0.022,0.01,0.013
2018,6,12,22,0.014,0.022,0.011,0.011
2018,6,12,23,0.017,0.022,0.01,0.014
2018,6,12,24,0.014,0.021,0.011,0.014
2018,6,13,1,0.015,0.018,0.01,0.011
2018,6,13,2,0.021,0.015,0.01,0.011
2018,6,13,3,0.021,0.014,0.009,0.01
2018,6,13,4,0.016,0.014,0.008,0.011
2018,6,13,5,0.011,0.013,0.011,0.014
2018,6,13,6,0.013,0.013,0.011,0.016
2018,6,13,7,0.026,0.016,0.013,0.018
2018,6,13,8,0.026,0.018,0.014,0.021
2018,6,13,9,0.027,0.022,0.018,0.023
2018,6,13,10,0.021,0.025,0.017,0.02
2018,6,13,11,0.019,0.029,0.017,0.018
2018,6,13,12,0.015,0.029,0.014,0.02
2018,6,13,13,0.014,0.026,0.014,0.02
2018,6,13,14,0.016,0.028,0.013,0.016
2018,6,13,15,0.013,0.028,0.013,0.015
2018,6,13,16,0.014,0.028,0.012,0.012
2018,6,13,17,0.014,0.031,0.011,0.012
2018,6,13,18,0.013,0.03,0.009,0.013
2018,6,13,19,0.027,0.027,0.008,0.013
2018,6,13,20,0.021,0.026,0.007,0.012
2018,6,13,21,0.016,0.022,0.006,0.01
2018,6,13,22,0.009,0.022,0.006,0.01
2018,6,13,23,0.009,0.02,0.006,0.01
2018,6,13,24,0.01,0.019,0.006,0.009
2018,6,14,1,0.011,0.018,0.005,0.006
2018,6,14,2,0.009,0.016,0.005,0.006
2018,6,14,3,0.009,0.015,0.005,0.007
2018,6,14,4,0.011,0.016,0.006,0.009
2018,6,14,5,0.009,0.014,0.005,0.011
2018,6,14,6,0.006,0.017,0.005,0.014
2018,6,14,7,0.013,0.027,0.008,0.019
2018,6,14,8,0.014,0.024,0.01,0.019
2018,6,14,9,0.011,0.026,0.012,0.014
2018,6,14,10,0.012,0.027,0.01,0.014
2018,6,14,11,0.012,0.028,0.007,0.013
2018,6,14,12,0.011,0.026,0.007,0.01
2018,6,14,13,0.008,0.025,0.005,0.01
2018,6,14,14,0.01,0.024,0.006,0.01
2018,6,14,15,0.01,0.028,0.007,0.014
2018,6,14,16,0.01,0.029,0.006,0.014
2018,6,14,17,0.01,0.03,0.007,0.014
2018,6,14,18,0.01,0.033,0.008,0.015
2018,6,14,19,0.01,0.034,0.009,0.018
2018,6,14,20,0.011,0.032,0.008,0.021
2018,6,14,21,0.016,0.027,0.009,0.017
2018,6,14,22,0.016,0.024,0.01,0.015
2018,6,14,23,0.015,0.021,0.011,0.011
2018,6,14,24,0.012,0.018,0.01,0.008
2018,6,15,1,0.011,0.016,0.008,0.007
2018,6,15,2,0.007,0.014,0.007,0.007
2018,6,15,3,0.007,0.012,0.007,0.006
2018,6,15,4,0.008,0.011,0.008,0.006
2018,6,15,5,0.008,0.011,0.007,0.006
2018,6,15,6,0.01,0.014,0.007,0.009
2018,6,15,7,0.014,0.025,0.01,0.01
2018,6,15,8,0.013,0.026,0.011,0.013
2018,6,15,9,0.014,0.028,0.012,0.012
2018,6,15,10,0.015,0.028,0.011,0.013
2018,6,15,11,0.017,0.027,0.012,0.015
2018,6,15,12,0.017,0.027,0.01,0.015
2018,6,15,13,0.014,0.027,0.008,0.013
2018,6,15,14,0.015,0.026,0.008,0.014
2018,6,15,15,0.015,0.029,0.011,점검
2018,6,15,16,0.017,0.03,0.01,0.017
2018,6,15,17,0.017,0.031,0.011,0.015
2018,6,15,18,0.018,0.029,0.011,0.013
2018,6,15,19,0.021,0.029,0.012,0.013
2018,6,15,20,0.025,0.028,0.01,0.012
2018,6,15,21,0.017,0.025,0.01,0.009
2018,6,15,22,0.014,0.024,0.01,0.01
2018,6,15,23,0.012,0.022,0.01,0.009
2018,6,15,24,0.007,0.02,0.008,0.01
2018,6,16,1,0.007,0.017,0.008,0.007
2018,6,16,2,0.009,0.016,0.007,0.005
2018,6,16,3,0.005,0.013,0.005,0.005
2018,6,16,4,0.007,0.011,0.007,0.005
2018,6,16,5,0.006,0.012,0.007,0.006
2018,6,16,6,0.007,0.013,0.007,0.009
2018,6,16,7,0.012,0.019,0.009,0.012
2018,6,16,8,0.013,0.022,0.008,0.014
2018,6,16,9,0.013,0.025,0.012,0.014
2018,6,16,10,0.017,0.024,0.014,0.013
2018,6,16,11,0.014,0.026,0.012,0.013
2018,6,16,12,0.014,0.027,0.011,0.012
2018,6,16,13,0.013,0.029,0.009,0.012
2018,6,16,14,0.012,0.029,0.009,0.011
2018,6,16,15,0.011,0.03,0.012,0.011
2018,6,16,16,0.011,0.028,0.01,0.013
2018,6,16,17,0.01,0.031,0.011,0.013
2018,6,16,18,0.011,0.029,0.01,0.011
2018,6,16,19,0.011,0.028,0.009,0.012
2018,6,16,20,0.01,0.024,0.007,0.014
2018,6,16,21,0.01,0.021,0.007,0.013
2018,6,16,22,0.015,0.021,0.007,0.011
2018,6,16,23,0.013,0.02,0.008,0.015
2018,6,16,24,0.01,0.019,0.013,0.016
2018,6,17,1,0.011,0.017,0.014,0.016
2018,6,17,2,0.013,0.016,0.013,0.015
2018,6,17,3,0.012,0.014,0.012,0.014
2018,6,17,4,0.012,0.012,0.011,0.013
2018,6,17,5,0.009,0.012,0.011,0.012
