측정소,년,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation
801 온천동,2016,9,26,1,0.6,0.031,30,17,22.5,359.7,1.2,7
801 온천동,2016,9,26,2,0.6,0.03,36,20,21.5,1.4,1.7,10
801 온천동,2016,9,26,3,0.5,0.029,45,28,21.4,6.5,1.1,6.5
801 온천동,2016,9,26,4,0.5,0.026,39,30,21.4,2,1.1,2
801 온천동,2016,9,26,5,0.5,0.028,41,22,21.3,17.1,1,0.5
801 온천동,2016,9,26,6,0.5,0.03,40,21,20.8,8.1,1.5,1
801 온천동,2016,9,26,7,0.6,0.051,44,23,20.7,354.2,0.8,2
801 온천동,2016,9,26,8,0.7,0.056,42,25,20.8,9.4,1.1,0
801 온천동,2016,9,26,9,0.8,0.071,45,29,21,2.9,1.4,0.5
801 온천동,2016,9,26,10,0.8,0.063,60,29,20.3,358,1.7,0.5
801 온천동,2016,9,26,11,0.7,0.061,64,28,20.3,2.7,1,0
801 온천동,2016,9,26,12,0.6,0.051,61,36,20,14.7,1.6,0.5
801 온천동,2016,9,26,13,0.6,0.043,64,35,19.7,113,1.3,0
801 온천동,2016,9,26,14,0.6,0.045,51,29,19.3,1.9,1,0.5
801 온천동,2016,9,26,15,0.6,0.049,40,22,19,355.5,1.6,0
801 온천동,2016,9,26,16,0.6,0.049,46,20,18.9,354,1.5,0.5
801 온천동,2016,9,26,17,0.6,0.05,42,19,18,10.6,1.8,0
801 온천동,2016,9,26,18,0.6,0.045,45,21,17.6,13.6,2,1
801 온천동,2016,9,26,19,0.6,0.05,48,28,17.9,10.3,1.5,0
801 온천동,2016,9,26,20,0.6,0.044,55,24,18,11.1,2.3,0
801 온천동,2016,9,26,21,0.7,0.045,50,28,17.4,0.3,1.8,1.5
801 온천동,2016,9,26,22,0.7,0.047,47,30,17.6,17.9,2,0.5
801 온천동,2016,9,26,23,0.7,0.039,56,33,18.2,5.1,2.1,0.5
801 온천동,2016,9,26,24,0.7,0.031,51,30,18.1,2.1,2.2,0
801 온천동,2016,9,27,1,0.7,0.028,45,29,17.8,4.9,2.3,0
801 온천동,2016,9,27,2,0.6,0.025,34,27,18.3,354.6,1.8,0
801 온천동,2016,9,27,3,0.6,0.022,42,21,18.4,16.7,1.3,0.5
801 온천동,2016,9,27,4,0.6,0.022,32,29,18.1,11.3,1.8,0
801 온천동,2016,9,27,5,0.5,0.023,42,28,18.1,16.6,1.2,0
801 온천동,2016,9,27,6,0.6,0.022,49,27,17.8,16.1,1.1,0
801 온천동,2016,9,27,7,0.6,0.025,49,31,17.8,14.8,1.4,0
801 온천동,2016,9,27,8,0.8,0.051,42,21,18,22.1,1.3,0
801 온천동,2016,9,27,9,0.8,0.061,42,34,17.8,14.1,1.4,0
801 온천동,2016,9,27,10,0.6,0.044,49,32,17.8,11.6,1.3,0
801 온천동,2016,9,27,11,0.7,0.05,58,23,17.7,358.6,1.7,0
801 온천동,2016,9,27,12,0.5,0.045,58,28,17.6,7.8,1.4,0
801 온천동,2016,9,27,13,0.6,0.05,44,23,17.7,18.1,1.5,0
801 온천동,2016,9,27,14,0.5,0.045,50,30,17.6,20.5,1.2,0
801 온천동,2016,9,27,15,0.6,0.057,48,20,17.4,7.2,1.5,0
801 온천동,2016,9,27,16,0.6,0.052,56,22,16.7,5.3,1.7,0
801 온천동,2016,9,27,17,0.6,0.054,50,24,16.4,24.3,1,0.5
801 온천동,2016,9,27,18,0.7,0.065,46,21,17.1,30.8,0.9,0.5
801 온천동,2016,9,27,19,0.6,0.057,57,27,17.8,8.2,0.7,0
801 온천동,2016,9,27,20,0.7,0.055,58,25,17.9,15.3,1.3,0
801 온천동,2016,9,27,21,0.6,0.052,53,28,17.5,11.6,0.9,3.5
801 온천동,2016,9,27,22,0.6,0.048,43,28,17.9,339.5,0.7,2.5
801 온천동,2016,9,27,23,0.5,0.037,48,30,17.7,345.7,1.2,7
801 온천동,2016,9,27,24,0.5,0.033,56,24,17.7,187.5,0.8,9.5
801 온천동,2016,9,28,1,0.4,0.025,29,18,18.2,13.5,1.5,4.5
801 온천동,2016,9,28,2,0.4,0.022,30,15,17.9,352.7,1.2,0
801 온천동,2016,9,28,3,0.4,0.019,30,16,17.6,14.7,1,0.5
801 온천동,2016,9,28,4,0.4,0.012,29,12,17.2,0.3,0.6,0
801 온천동,2016,9,28,5,0.3,0.012,11,10,17.5,2.1,1.2,0
801 온천동,2016,9,28,6,0.4,0.014,24,14,17.7,106.7,1.1,0
801 온천동,2016,9,28,7,0.6,0.034,25,12,17.5,119.6,0.5,0
801 온천동,2016,9,28,8,0.5,0.022,25,15,17.6,26.2,0.9,0
801 온천동,2016,9,28,9,0.8,0.045,29,17,17.5,27.9,0.8,0
801 온천동,2016,9,28,10,0.7,0.054,38,20,17.6,10.1,1.2,0
801 온천동,2016,9,28,11,0.5,0.023,40,21,17.6,31.1,0.6,0
801 온천동,2016,9,28,12,0.6,0.034,31,15,17.7,17.1,1.3,0
801 온천동,2016,9,28,13,0.6,0.036,40,18,17.7,4.2,1.5,0
801 온천동,2016,9,28,14,0.6,0.04,40,17,17.9,17.5,1.5,0
801 온천동,2016,9,28,15,0.6,0.035,33,21,18,29.5,0.5,0
801 온천동,2016,9,28,16,0.7,0.042,33,19,18.2,24.6,0.6,0
801 온천동,2016,9,28,17,0.8,0.051,33,22,18.2,28.7,0.5,0
801 온천동,2016,9,28,18,1,0.061,36,22,18.8,23.4,0.8,0
801 온천동,2016,9,28,19,0.8,0.062,41,23,19.1,348,1.4,0
801 온천동,2016,9,28,20,0.7,0.052,33,20,19.4,3.1,1.1,0
801 온천동,2016,9,28,21,0.7,0.048,38,20,19.7,30,1.2,0
801 온천동,2016,9,28,22,0.7,0.047,35,21,19.9,4.8,1.5,0
801 온천동,2016,9,28,23,0.6,0.038,33,17,20.9,39.3,0.8,0
801 온천동,2016,9,28,24,0.6,0.031,33,20,20.6,356.1,1.4,0
801 온천동,2016,9,29,1,0.5,0.019,31,19,20.9,356.3,1.2,0
801 온천동,2016,9,29,2,0.5,0.014,31,15,21,2.3,0.9,0
801 온천동,2016,9,29,3,0.4,0.01,21,19,20.7,8.3,1,0
801 온천동,2016,9,29,4,0.4,0.01,16,13,20.5,7.5,0.5,0
801 온천동,2016,9,29,5,0.4,0.012,22,14,20,13.3,0.5,0
801 온천동,2016,9,29,6,0.4,0.021,19,11,19.8,3.3,0.7,0
801 온천동,2016,9,29,7,0.6,0.071,19,9,19.6,359.9,0.5,0
801 온천동,2016,9,29,8,0.6,0.069,26,10,19.8,9.1,0.9,0
801 온천동,2016,9,29,9,0.8,0.069,26,19,19.2,18.9,0.5,0
801 온천동,2016,9,29,10,0.7,0.057,26,17,19.4,353.2,0.9,0
801 온천동,2016,9,29,11,0.5,0.036,25,17,19.4,11.6,0.7,0
801 온천동,2016,9,29,12,0.6,0.037,32,18,19.3,4.8,1,0.5
801 온천동,2016,9,29,13,0.5,0.028,35,18,19,39.7,0.8,0
801 온천동,2016,9,29,14,0.5,0.034,29,16,19.3,0,0.1,0.5
801 온천동,2016,9,29,15,0.5,0.035,29,15,19.2,0,0.4,0
801 온천동,2016,9,29,16,0.6,0.042,30,15,19.1,0,0.3,0
801 온천동,2016,9,29,17,0.6,0.043,39,19,19.3,0,0.4,0
801 온천동,2016,9,29,18,0.6,0.045,39,15,20.8,9.1,0.6,0
801 온천동,2016,9,29,19,0.7,0.053,44,16,23,354.1,1.4,0
801 온천동,2016,9,29,20,0.6,0.044,42,17,24.2,339.9,1,0
801 온천동,2016,9,29,21,0.6,0.035,42,22,25.1,161.3,2,0
801 온천동,2016,9,29,22,0.5,0.032,44,18,27.1,186.4,1.7,0
801 온천동,2016,9,29,23,0.5,0.03,40,18,28,169.6,2.3,0
801 온천동,2016,9,29,24,0.6,0.026,42,21,26.4,179.9,2.6,0
801 온천동,2016,9,30,1,0.5,0.021,38,13,27.8,174.3,2.1,0
801 온천동,2016,9,30,2,0.5,0.017,38,14,24.4,3.4,0.9,0
801 온천동,2016,9,30,3,0.4,0.013,23,14,24.2,96.5,0.8,0
801 온천동,2016,9,30,4,0.4,0.042,33,11,22.9,293.1,0.7,0
801 온천동,2016,9,30,5,0.4,0.02,29,11,22.4,0,0.4,0
801 온천동,2016,9,30,6,0.4,0.028,33,12,22.2,33.4,0.6,0
801 온천동,2016,9,30,7,0.5,0.056,22,13,22.3,56.9,0.6,0
801 온천동,2016,9,30,8,0.6,0.056,35,14,22.5,13.5,0.7,0
801 온천동,2016,9,30,9,0.7,0.06,42,21,22.2,0,0.1,0
801 온천동,2016,9,30,10,0.6,0.051,33,18,22.6,206.4,1.1,0
801 온천동,2016,9,30,11,0.5,0.041,33,16,22.8,224.1,1,0
801 온천동,2016,9,30,12,0.6,0.042,37,19,23.1,178.4,1.4,0
801 온천동,2016,9,30,13,0.6,0.042,22,18,23.5,173.2,1.3,0
801 온천동,2016,9,30,14,0.6,0.045,22,20,23.7,176,1,0
801 온천동,2016,9,30,15,0.6,0.047,21,18,23.6,204.7,1.5,0
801 온천동,2016,9,30,16,0.6,0.043,25,20,23.3,170.9,0.7,0
801 온천동,2016,9,30,17,0.7,0.062,32,14,23.6,165.9,1,0
801 온천동,2016,9,30,18,0.6,0.055,37,20,25.2,189.3,1.7,0
801 온천동,2016,9,30,19,0.7,0.058,30,17,26.7,195.8,2.1,0
801 온천동,2016,9,30,20,0.7,0.049,38,19,27.6,222.9,2.9,0
801 온천동,2016,9,30,21,0.7,0.045,41,22,27,212.1,2.8,0
801 온천동,2016,9,30,22,0.7,0.046,35,20,28.2,208,2,0
801 온천동,2016,9,30,23,0.7,0.039,40,22,28.1,220.4,2.2,0
801 온천동,2016,9,30,24,0.7,0.037,40,17,28.2,203.1,1.6,0
801 온천동,2016,10,1,1,0.6,0.031,40,20,27.5,223.4,1.7,0
801 온천동,2016,10,1,2,0.6,0.026,30,24,27.6,191.9,1.2,0
801 온천동,2016,10,1,3,0.6,0.022,30,21,27.1,207.5,1.2,0
801 온천동,2016,10,1,4,0.5,0.02,23,20,25.7,302.8,0.6,0
801 온천동,2016,10,1,5,0.5,0.022,36,22,24.7,76.2,0.8,0
801 온천동,2016,10,1,6,0.5,0.041,37,21,24.6,16.8,0.8,0
801 온천동,2016,10,1,7,0.6,0.066,34,22,23.5,0,0.3,0
801 온천동,2016,10,1,8,0.7,0.075,43,31,23.7,8.7,1.2,0
801 온천동,2016,10,1,9,0.6,0.052,44,30,23.2,0,0.4,0
801 온천동,2016,10,1,10,0.7,0.06,58,23,22.6,9.4,0.9,0
801 온천동,2016,10,1,11,0.8,0.06,46,28,22.1,14,0.5,0
801 온천동,2016,10,1,12,0.7,0.059,49,25,21.6,22.1,0.7,0
801 온천동,2016,10,1,13,0.7,0.047,49,29,21.5,19,1.9,0
801 온천동,2016,10,1,14,0.7,0.047,49,26,20.2,29.9,0.6,0
801 온천동,2016,10,1,15,0.7,0.062,53,24,20.1,30.1,0.8,0
801 온천동,2016,10,1,16,0.6,0.055,48,24,19.2,0.4,0.8,0
801 온천동,2016,10,1,17,0.7,0.05,59,32,19.6,5.8,0.8,0
801 온천동,2016,10,1,18,0.7,0.059,65,33,23.2,0.1,1.4,0
801 온천동,2016,10,1,19,0.7,0.054,59,30,24.6,359.3,2,0
801 온천동,2016,10,1,20,0.7,0.048,47,26,25.2,342.2,2.3,0
801 온천동,2016,10,1,21,0.7,0.038,58,29,25.7,292.9,2,0
801 온천동,2016,10,1,22,0.8,0.038,38,30,25.5,349,2.1,0
801 온천동,2016,10,1,23,0.8,0.036,49,36,25.2,5.7,1.9,0
801 온천동,2016,10,1,24,0.7,0.026,46,36,25,325.3,1.5,0
801 온천동,2016,10,2,1,0.6,0.022,46,30,24.1,6.9,2.7,0
801 온천동,2016,10,2,2,0.6,0.019,48,29,24,12.2,2.3,0
801 온천동,2016,10,2,3,0.7,0.02,46,27,22.8,339.7,2.5,0
801 온천동,2016,10,2,4,0.6,0.019,50,31,22.3,342.7,2.2,0
801 온천동,2016,10,2,5,0.5,0.016,37,29,22,9,2.7,0
801 온천동,2016,10,2,6,0.6,0.02,42,28,21.9,13.1,1.8,0
801 온천동,2016,10,2,7,0.6,0.033,40,27,21.7,5.6,2.7,0
801 온천동,2016,10,2,8,0.7,0.048,40,28,21.7,338.1,1.3,0
801 온천동,2016,10,2,9,0.6,0.034,48,30,21.5,335.4,1.8,0
801 온천동,2016,10,2,10,0.5,0.029,34,27,21.1,353.8,2,0
801 온천동,2016,10,2,11,0.5,0.028,34,16,19.9,18.1,1.5,4
801 온천동,2016,10,2,12,0.5,0.046,29,14,19.6,12.6,1.9,0.5
801 온천동,2016,10,2,13,0.5,0.062,27,11,19.8,332.4,1.2,0.5
801 온천동,2016,10,2,14,0.5,0.042,24,14,19.4,358,2.1,7.5
801 온천동,2016,10,2,15,0.4,0.032,25,10,19.6,352.6,2.3,7.5
801 온천동,2016,10,2,16,0.5,0.033,28,8,19.8,332.9,2.3,19
801 온천동,2016,10,2,17,0.5,0.034,38,9,20.4,341.4,2.2,11
801 온천동,2016,10,2,18,0.5,0.033,26,10,20.6,331,3.8,5
801 온천동,2016,10,2,19,0.6,0.039,33,12,20.7,320.1,4.5,37
801 온천동,2016,10,2,20,0.6,0.04,33,19,22.7,175.1,4.1,38.5
801 온천동,2016,10,2,21,0.6,0.035,43,17,21.7,161.8,4.1,1.5
801 온천동,2016,10,2,22,0.6,0.035,40,21,21.4,314.3,3.9,2
801 온천동,2016,10,2,23,0.5,0.032,40,19,23.5,317.9,3.4,0
801 온천동,2016,10,2,24,0.5,0.021,43,30,26.4,306.5,1.8,0
801 온천동,2016,10,3,1,0.5,0.016,43,27,27.1,316.4,1.7,0
801 온천동,2016,10,3,2,0.5,0.017,42,30,24.9,316.6,2.1,0
801 온천동,2016,10,3,3,0.4,0.015,59,38,24.2,300,1.6,0
801 온천동,2016,10,3,4,0.5,0.019,59,38,22.5,34.8,1,0
801 온천동,2016,10,3,5,0.4,0.013,43,30,21.2,5,0.6,0
801 온천동,2016,10,3,6,0.5,0.026,44,26,21,15.2,1.9,0
801 온천동,2016,10,3,7,0.5,0.032,44,21,20.1,8.5,1.4,0
801 온천동,2016,10,3,8,0.5,0.036,44,31,19.6,21.7,0.6,0
801 온천동,2016,10,3,9,0.4,0.023,36,32,19.1,20.7,1.3,0
801 온천동,2016,10,3,10,0.4,0.018,33,18,18.6,358.6,1,0
801 온천동,2016,10,3,11,0.4,0.022,37,18,18.3,52.2,0.6,0
801 온천동,2016,10,3,12,0.5,0.026,33,12,18.3,5.3,0.8,0
801 온천동,2016,10,3,13,0.5,0.02,36,18,18.1,25.8,0.6,0
801 온천동,2016,10,3,14,0.4,0.023,36,18,17.5,352.9,1.4,0
801 온천동,2016,10,3,15,0.4,0.022,25,점검,17.7,19.6,1.8,0
801 온천동,2016,10,3,16,0.4,0.022,19,10,17.3,14.9,1.6,0
801 온천동,2016,10,3,17,0.4,0.028,27,13,16.8,0,0.4,0
801 온천동,2016,10,3,18,0.5,0.031,37,17,19.4,0,0.3,0
801 온천동,2016,10,3,19,0.4,0.03,40,12,21.1,3.1,0.9,0
801 온천동,2016,10,3,20,0.5,0.03,40,11,23.8,318.7,0.8,0
801 온천동,2016,10,3,21,0.6,0.028,33,21,25.2,355.6,1.3,0
801 온천동,2016,10,3,22,0.5,0.027,35,18,25.2,213.9,1.1,0
801 온천동,2016,10,3,23,0.5,0.024,42,19,26.6,184,2.4,0
801 온천동,2016,10,3,24,0.6,0.021,35,26,25.3,186.3,1.4,0
801 온천동,2016,10,4,1,0.6,0.019,42,16,24.9,189,1.9,0
801 온천동,2016,10,4,2,0.5,0.016,50,16,24.3,263.2,1,0
801 온천동,2016,10,4,3,0.5,0.014,45,15,22.8,9.6,1,0
801 온천동,2016,10,4,4,0.4,0.014,34,13,21.1,321,0.6,0
801 온천동,2016,10,4,5,0.4,0.012,33,17,20.4,355.9,1.4,0
801 온천동,2016,10,4,6,0.4,0.014,26,19,20.6,0,0.4,0
801 온천동,2016,10,4,7,0.5,0.028,35,16,20.7,300.9,0.9,0
801 온천동,2016,10,4,8,0.7,0.065,33,16,20.9,256.1,1.2,0
801 온천동,2016,10,4,9,0.6,0.047,52,27,21,302,1.2,0
801 온천동,2016,10,4,10,0.5,0.034,43,26,20.7,254.1,1.3,0
801 온천동,2016,10,4,11,0.4,0.027,54,21,20.6,266.6,1,0
801 온천동,2016,10,4,12,0.4,0.023,62,19,20.6,305.7,1.2,0
801 온천동,2016,10,4,13,0.4,0.022,54,18,20.5,238,1.5,0
801 온천동,2016,10,4,14,0.4,0.026,39,18,19.9,245.3,1.3,0
801 온천동,2016,10,4,15,0.5,0.036,40,21,19.9,318.8,1.2,0
801 온천동,2016,10,4,16,0.4,0.031,51,21,19.6,302.1,1.3,0
801 온천동,2016,10,4,17,0.5,0.028,54,26,19.7,330.9,1.2,0
801 온천동,2016,10,4,18,0.5,0.033,44,24,20.7,347,1.8,0
801 온천동,2016,10,4,19,0.5,0.036,54,25,22.2,282.6,1.6,0
801 온천동,2016,10,4,20,0.5,0.029,47,20,22,297.7,1.9,0
801 온천동,2016,10,4,21,0.5,0.027,51,23,23.2,231.4,1.3,0
801 온천동,2016,10,4,22,0.5,0.024,53,25,22.4,254.9,1.2,0
801 온천동,2016,10,4,23,0.5,0.021,56,19,21.1,336.8,1.5,0
801 온천동,2016,10,4,24,0.4,0.018,51,22,21,25.8,1.4,0
801 온천동,2016,10,5,1,0.4,0.013,51,19,20.8,335.8,1,0
801 온천동,2016,10,5,2,0.4,0.01,51,23,18.8,330.5,0.6,0.5
801 온천동,2016,10,5,3,0.4,0.008,51,17,19,6.6,1.1,0
801 온천동,2016,10,5,4,0.4,0.007,34,15,18.5,3.3,1.2,0
801 온천동,2016,10,5,5,0.4,0.008,20,15,18.7,24.8,1.2,0
801 온천동,2016,10,5,6,0.4,0.012,19,10,18.5,26.7,0.9,0
801 온천동,2016,10,5,7,0.4,0.031,19,8,17.9,51.8,0.7,0.5
801 온천동,2016,10,5,8,0.4,0.022,19,6,17.6,349.7,1,0.5
801 온천동,2016,10,5,9,0.4,0.02,12,6,17.5,4.1,1.2,0
801 온천동,2016,10,5,10,0.4,0.018,9,8,17.9,0,0.4,0
801 온천동,2016,10,5,11,0.4,0.011,12,6,17.6,26,0.8,0
801 온천동,2016,10,5,12,0.4,0.012,69,14,17.4,358.9,0.8,4.5
801 온천동,2016,10,5,13,0.4,0.011,25,19,17.5,0,0.4,6.5
801 온천동,2016,10,5,14,0.4,0.014,24,11,17.4,20.5,1,3
801 온천동,2016,10,5,15,0.3,0.018,27,12,17.3,7.7,0.9,9
801 온천동,2016,10,5,16,0.4,0.021,23,11,17.7,39,0.9,4.5
801 온천동,2016,10,5,17,0.4,0.024,32,14,18.1,358.6,0.7,0.5
801 온천동,2016,10,5,18,0.4,0.018,23,15,18.7,358.9,1.3,1.5
801 온천동,2016,10,5,19,0.4,0.025,21,10,20.3,0,0.4,0
801 온천동,2016,10,5,20,0.5,0.025,21,13,21.5,346.3,1.6,0
801 온천동,2016,10,5,21,0.5,0.023,17,12,21.3,191,1.1,0
801 온천동,2016,10,5,22,0.5,0.021,17,13,21.9,210.8,2,0
801 온천동,2016,10,5,23,0.5,0.02,28,17,21.4,202.9,1.1,0.5
801 온천동,2016,10,5,24,0.5,0.018,30,16,20.9,255.7,0.7,0.5
801 온천동,2016,10,6,1,0.4,0.016,22,16,20.4,266.9,0.9,0
801 온천동,2016,10,6,2,0.5,0.015,30,12,20.2,284.9,0.7,0.5
801 온천동,2016,10,6,3,0.4,0.013,30,16,19.7,297.8,0.5,1
801 온천동,2016,10,6,4,0.4,0.012,14,15,18.9,0,0.4,0.5
801 온천동,2016,10,6,5,0.4,0.013,14,11,18.2,342.2,0.6,0
801 온천동,2016,10,6,6,0.5,0.018,29,14,17.5,284.9,0.7,0
801 온천동,2016,10,6,7,0.5,0.026,31,13,16.8,358.6,0.8,0
801 온천동,2016,10,6,8,0.7,0.037,29,16,17,333.9,0.7,0
801 온천동,2016,10,6,9,0.8,0.045,66,20,16.1,335,0.5,0
801 온천동,2016,10,6,10,0.6,0.04,54,24,15.6,339.5,1.3,0
801 온천동,2016,10,6,11,0.5,0.038,62,30,15,308.4,1,0
801 온천동,2016,10,6,12,0.5,0.037,65,27,13,6.8,0.7,0
801 온천동,2016,10,6,13,0.5,0.04,57,31,12.5,34.5,0.8,0
801 온천동,2016,10,6,14,0.5,0.039,71,30,13.5,327.6,0.6,0
801 온천동,2016,10,6,15,0.5,0.036,71,34,13.7,23.9,0.9,0
801 온천동,2016,10,6,16,0.5,0.037,61,34,12.1,33.2,1,0
801 온천동,2016,10,6,17,0.5,0.04,52,30,12,14,1.2,0
801 온천동,2016,10,6,18,0.5,0.046,71,31,14.1,14.9,0.7,0
801 온천동,2016,10,6,19,0.6,0.053,55,26,16.5,70.1,0.7,0
801 온천동,2016,10,6,20,0.6,0.049,56,30,17.2,357.4,3,0
801 온천동,2016,10,6,21,0.5,0.035,51,38,18.6,354.6,2.3,0
801 온천동,2016,10,6,22,0.4,0.025,50,25,19.5,359.9,1.6,0
801 온천동,2016,10,6,23,0.4,0.017,51,16,19.2,0.5,3.2,0
801 온천동,2016,10,6,24,0.4,0.014,27,14,19.7,6.1,2.7,0
801 온천동,2016,10,7,1,0.4,0.01,29,10,20.3,215.7,1.6,0
801 온천동,2016,10,7,2,0.4,0.011,37,15,17.8,334.8,1.7,0
801 온천동,2016,10,7,3,0.3,0.007,33,15,17,0,1.6,0
801 온천동,2016,10,7,4,0.3,0.006,33,14,14.7,2.5,0.8,0
801 온천동,2016,10,7,5,0.3,0.008,32,17,14.3,6,1.4,0
801 온천동,2016,10,7,6,0.4,0.018,32,13,13.3,1.1,1.2,0
801 온천동,2016,10,7,7,0.4,0.041,38,17,12.9,10.8,0.8,0
801 온천동,2016,10,7,8,0.5,0.043,38,17,13.4,6.3,1.9,0
801 온천동,2016,10,7,9,0.4,0.033,42,16,12.3,102.6,1.2,0
801 온천동,2016,10,7,10,0.4,0.029,44,17,11.8,96.6,0.9,0
801 온천동,2016,10,7,11,0.4,0.022,44,18,11.1,17.5,0.5,0
801 온천동,2016,10,7,12,점검,점검,점검,점검,11.7,83.1,0.5,0
801 온천동,2016,10,7,13,점검,점검,점검,점검,12.3,39.6,1,0
801 온천동,2016,10,7,14,점검,점검,점검,점검,12.6,8,0.8,0
801 온천동,2016,10,7,15,점검,점검,점검,점검,11.9,0,0.2,0
801 온천동,2016,10,7,16,0.6,0.049,36,점검,12.7,24.5,0.9,0
801 온천동,2016,10,7,17,0.6,0.044,36,12,12.6,0,0.4,0
801 온천동,2016,10,7,18,0.6,0.052,46,16,14.1,59.7,0.8,0
801 온천동,2016,10,7,19,0.7,0.057,46,13,15.4,10.8,1.7,0
801 온천동,2016,10,7,20,0.7,0.053,53,16,16.4,350.2,2.1,0
801 온천동,2016,10,7,21,0.7,0.045,53,20,19.1,345.4,1.6,0
801 온천동,2016,10,7,22,0.6,0.041,54,13,19.7,354.2,2,0
801 온천동,2016,10,7,23,0.6,0.039,44,16,19.2,235.8,1.6,0
801 온천동,2016,10,7,24,0.7,0.035,41,15,19.2,295.4,1.7,0
801 온천동,2016,10,8,1,0.6,0.029,42,12,17.6,318.1,1.3,0
801 온천동,2016,10,8,2,0.6,0.023,39,10,17,6.3,1.3,0
801 온천동,2016,10,8,3,0.6,0.02,38,12,16.7,350.2,1.1,0
801 온천동,2016,10,8,4,0.5,0.022,38,11,16.2,29.3,1,0
801 온천동,2016,10,8,5,0.5,0.022,25,12,15.8,11.6,1.8,0
801 온천동,2016,10,8,6,0.5,0.036,29,9,15.6,12.4,1.3,0
801 온천동,2016,10,8,7,0.6,0.056,33,8,15.5,357.2,1.7,0
801 온천동,2016,10,8,8,0.7,0.05,33,13,15,37.5,0.7,0
801 온천동,2016,10,8,9,0.8,0.067,34,11,14.9,32.4,1.1,0
801 온천동,2016,10,8,10,0.8,0.053,46,18,14.5,0,0.4,0
801 온천동,2016,10,8,11,0.6,0.039,38,13,14.2,0,0.4,0
801 온천동,2016,10,8,12,0.7,0.041,29,12,13.8,0,0.4,0
801 온천동,2016,10,8,13,0.6,0.04,43,11,13.7,7.9,0.8,0
801 온천동,2016,10,8,14,0.6,0.042,43,9,14.2,0,0.2,0
801 온천동,2016,10,8,15,0.6,0.032,24,8,13.4,90.5,0.6,0
801 온천동,2016,10,8,16,0.6,0.031,29,9,13.4,0,0.4,0
801 온천동,2016,10,8,17,0.5,0.029,41,9,13.7,0,0.1,0
801 온천동,2016,10,8,18,0.6,0.036,27,8,14.8,0,0.4,0
801 온천동,2016,10,8,19,0.5,0.031,24,9,15.5,0,0.4,0
801 온천동,2016,10,8,20,0.5,0.029,21,6,16.8,350.1,0.5,0
801 온천동,2016,10,8,21,0.5,0.026,21,8,17.3,343.6,1.1,0
801 온천동,2016,10,8,22,0.5,0.021,34,16,18.3,5.3,1.1,0
801 온천동,2016,10,8,23,0.5,0.023,34,13,18.5,345.5,1.2,0
801 온천동,2016,10,8,24,0.6,0.025,34,17,19.3,344.5,0.7,0
801 온천동,2016,10,9,1,0.5,0.013,30,14,18.8,0,0.2,0
801 온천동,2016,10,9,2,0.5,0.011,30,12,17.6,7.8,0.6,0
801 온천동,2016,10,9,3,0.5,0.008,36,16,17.2,61,0.7,0
801 온천동,2016,10,9,4,0.5,0.006,36,11,15.6,0,0.1,0
801 온천동,2016,10,9,5,0.5,0.009,24,11,15.9,27.6,1.3,0
801 온천동,2016,10,9,6,0.5,0.016,33,10,15,6,1.2,0
801 온천동,2016,10,9,7,0.5,0.038,25,13,14.4,20.5,1.4,0
801 온천동,2016,10,9,8,0.6,0.075,34,11,13.3,30.5,0.7,0
801 온천동,2016,10,9,9,0.6,0.094,34,14,13.3,10.3,1.5,0
801 온천동,2016,10,9,10,0.5,0.035,37,11,12.8,20.3,1.4,0
801 온천동,2016,10,9,11,0.5,0.026,37,8,13,13.6,1,0
801 온천동,2016,10,9,12,0.5,0.025,33,8,12.8,8.9,1.1,0
801 온천동,2016,10,9,13,0.5,0.022,29,7,12.6,14.3,0.9,0
801 온천동,2016,10,9,14,0.5,0.024,34,8,12.5,15.2,0.9,0
801 온천동,2016,10,9,15,0.5,0.027,36,10,13.1,355.2,1.1,0
801 온천동,2016,10,9,16,0.5,0.025,43,10,12.1,343.4,0.5,0
801 온천동,2016,10,9,17,0.5,0.029,43,9,12.5,10,1.3,0
801 온천동,2016,10,9,18,0.5,0.034,35,10,14.1,10,0.8,0
801 온천동,2016,10,9,19,0.6,0.038,35,11,16.6,348.7,0.9,0
801 온천동,2016,10,9,20,0.6,0.041,34,11,19.7,358,1.6,0
801 온천동,2016,10,9,21,0.6,0.037,33,11,20.5,342.2,1.6,0
801 온천동,2016,10,9,22,0.6,0.039,35,9,21.6,320.7,1.2,0
801 온천동,2016,10,9,23,0.6,0.041,33,11,21.7,188.7,1.2,0
801 온천동,2016,10,9,24,0.6,0.035,38,11,21.2,199.7,1.5,0
801 온천동,2016,10,10,1,0.5,0.023,31,13,21.2,228.5,1.5,0
801 온천동,2016,10,10,2,0.5,0.019,27,9,20.1,345.5,2.1,0
801 온천동,2016,10,10,3,0.5,0.016,26,8,19.5,324.3,0.9,0
801 온천동,2016,10,10,4,0.5,0.015,25,8,17.7,0,0.4,0
801 온천동,2016,10,10,5,0.5,0.017,28,6,17.1,338,0.6,0
801 온천동,2016,10,10,6,0.5,0.025,23,7,16.3,23,0.8,0
801 온천동,2016,10,10,7,0.6,0.055,27,8,16.2,354.3,1,0
801 온천동,2016,10,10,8,0.7,0.062,26,11,15.7,0,0.4,0
