측정소,year,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation,humidity
701 광복동,2017,11,24,8,0.5,0.029,28,14,3,270,3.7,,65
701 광복동,2017,11,24,9,0.4,0.025,29,21,4.2,270,3.4,,61
701 광복동,2017,11,24,10,0.4,0.022,37,14,6.5,290,4.7,,45
701 광복동,2017,11,24,11,0.4,0.023,50,19,8.5,270,3.5,,41
701 광복동,2017,11,24,12,0.4,0.016,46,25,8.4,270,6.5,,40
701 광복동,2017,11,24,13,0.4,0.012,47,20,10,290,5.8,,36
701 광복동,2017,11,24,14,0.4,0.013,51,26,10.2,290,6.5,,34
701 광복동,2017,11,24,15,0.4,0.015,49,21,10.1,270,7.6,,35
701 광복동,2017,11,24,16,0.4,0.018,61,22,9.7,290,5.3,,32
701 광복동,2017,11,24,17,0.4,0.021,60,22,8.8,360,4,,34
701 광복동,2017,11,24,18,0.4,0.022,69,22,7.5,360,3.8,,42
701 광복동,2017,11,24,19,0.3,0.017,41,21,6.8,360,3.1,,39
701 광복동,2017,11,24,20,0.3,0.016,32,11,6.2,320,4.2,,34
701 광복동,2017,11,24,21,0.3,0.012,25,10,5.4,320,3.1,,46
701 광복동,2017,11,24,22,0.4,0.016,19,10,4.5,360,2.2,,56
701 광복동,2017,11,24,23,0.3,0.013,18,11,3.9,160,1.7,,56
701 광복동,2017,11,24,24,0.3,0.012,22,10,3.6,110,2,,55
701 광복동,2017,11,25,1,0.3,0.014,22,12,3,20,1.6,,58
701 광복동,2017,11,25,2,0.3,0.016,23,19,2.2,340,1.8,,60
701 광복동,2017,11,25,3,0.3,0.013,23,21,1.7,0,0.3,,58
701 광복동,2017,11,25,4,0.3,0.009,20,19,2.3,340,3.1,,54
701 광복동,2017,11,25,5,0.3,0.008,23,15,2.2,340,2.1,,54
701 광복동,2017,11,25,6,0.3,0.011,24,18,2,320,0.7,,55
701 광복동,2017,11,25,7,0.3,0.022,17,12,1.9,320,2.3,,55
701 광복동,2017,11,25,8,0.4,0.039,17,11,1.8,290,1.4,,58
701 광복동,2017,11,25,9,0.4,0.037,26,18,2.5,50,0.6,,52
701 광복동,2017,11,25,10,0.4,0.041,34,17,3.8,0,0,,50
701 광복동,2017,11,25,11,0.4,0.034,49,31,6.6,160,1.1,,46
701 광복동,2017,11,25,12,0.3,0.015,45,24,9.2,200,2.8,,42
701 광복동,2017,11,25,13,0.4,0.016,40,21,9.9,200,4,,43
701 광복동,2017,11,25,14,0.4,0.019,32,14,10.2,230,4.9,,43
701 광복동,2017,11,25,15,0.4,0.022,47,29,11.6,230,3.2,,42
701 광복동,2017,11,25,16,0.4,0.021,43,29,9.9,270,4.9,,47
701 광복동,2017,11,25,17,0.4,0.022,40,23,9.7,270,3.2,,53
701 광복동,2017,11,25,18,0.5,0.027,48,24,9,270,3.4,,57
701 광복동,2017,11,25,19,0.5,0.023,46,22,9.1,270,5.5,,62
701 광복동,2017,11,25,20,0.4,0.025,47,17,8.9,270,4.3,,65
701 광복동,2017,11,25,21,0.4,0.028,47,18,9.7,270,4.9,,68
701 광복동,2017,11,25,22,0.5,0.026,51,24,10.2,270,5.3,,68
701 광복동,2017,11,25,23,0.4,0.026,50,24,10.5,270,5,,68
701 광복동,2017,11,25,24,0.5,0.02,49,26,10.7,270,3.8,,67
701 광복동,2017,11,26,1,0.5,0.019,53,27,10.6,270,3.5,,64
701 광복동,2017,11,26,2,0.4,0.015,63,35,11,270,4.2,,65
701 광복동,2017,11,26,3,0.4,0.018,60,36,11.7,250,5.7,,61
701 광복동,2017,11,26,4,0.4,0.022,60,39,11.9,270,4,,61
701 광복동,2017,11,26,5,0.5,0.03,54,31,11.6,250,3.2,,65
701 광복동,2017,11,26,6,0.4,0.019,62,27,11.5,250,4,,65
701 광복동,2017,11,26,7,0.4,0.022,55,30,11.5,250,4.2,,64
701 광복동,2017,11,26,8,0.5,0.034,55,23,10.8,270,2.6,,67
701 광복동,2017,11,26,9,0.6,0.043,51,26,10.7,270,2.8,,69
701 광복동,2017,11,26,10,0.5,0.025,57,34,12,270,4.4,,63
701 광복동,2017,11,26,11,0.5,0.029,56,29,12.8,270,5.1,,61
701 광복동,2017,11,26,12,0.5,0.022,59,31,13.9,270,3.7,,56
701 광복동,2017,11,26,13,0.5,0.022,68,35,14.6,230,4.8,,49
701 광복동,2017,11,26,14,0.5,0.019,78,42,15.6,250,5,,45
701 광복동,2017,11,26,15,0.5,0.02,80,39,16.4,250,4,,39
701 광복동,2017,11,26,16,0.5,0.027,81,46,16,250,4,,38
701 광복동,2017,11,26,17,0.5,0.03,77,49,15.1,250,2.8,,42
701 광복동,2017,11,26,18,0.6,0.051,77,43,14.1,270,1.4,,47
701 광복동,2017,11,26,19,0.6,0.046,89,50,13.1,70,1.5,,55
701 광복동,2017,11,26,20,0.6,0.046,79,51,12,20,1.9,,56
701 광복동,2017,11,26,21,0.5,0.037,79,44,11,360,1.3,,60
701 광복동,2017,11,26,22,0.5,0.034,74,53,10.2,20,1.4,,62
701 광복동,2017,11,26,23,0.5,0.035,75,41,9.3,50,1.7,,64
701 광복동,2017,11,26,24,0.5,0.029,69,38,8.5,50,1.8,,66
701 광복동,2017,11,27,1,0.5,0.022,71,44,8,50,2.1,,65
701 광복동,2017,11,27,2,0.4,0.015,74,48,7.9,50,2.6,,60
701 광복동,2017,11,27,3,0.4,0.016,77,39,7.9,50,1.3,,54
701 광복동,2017,11,27,4,0.4,0.011,76,50,8.5,50,2.1,,52
701 광복동,2017,11,27,5,0.4,0.01,58,32,9,50,2.8,,64
701 광복동,2017,11,27,6,0.4,0.015,48,32,9.1,50,3,,64
701 광복동,2017,11,27,7,0.4,0.02,46,20,8.6,50,2.9,,68
701 광복동,2017,11,27,8,0.4,0.021,54,27,8.5,50,3.6,,70
701 광복동,2017,11,27,9,0.4,0.023,50,28,9.4,50,3.1,,68
701 광복동,2017,11,27,10,0.4,0.027,47,29,12,50,3.5,,63
701 광복동,2017,11,27,11,점검,점검,점검,점검,14.5,50,3,,57
701 광복동,2017,11,27,12,0.4,0.03,63,29,16.3,50,1.8,,51
701 광복동,2017,11,27,13,0.4,0.022,58,37,16.9,90,2.4,,51
701 광복동,2017,11,27,14,0.4,0.023,51,28,16.9,70,1.6,,53
701 광복동,2017,11,27,15,0.4,0.028,50,31,16.5,70,1.2,,54
701 광복동,2017,11,27,16,0.4,0.029,53,29,15.9,90,1.7,,58
701 광복동,2017,11,27,17,0.4,0.031,53,22,15.3,110,2.1,,60
701 광복동,2017,11,27,18,0.4,0.052,51,26,14.2,70,1.5,,63
701 광복동,2017,11,27,19,0.5,0.06,57,31,13.3,50,1.1,,66
701 광복동,2017,11,27,20,0.7,0.061,63,39,12.7,20,1.1,,66
701 광복동,2017,11,27,21,0.8,0.061,59,35,12.4,50,1.6,,70
701 광복동,2017,11,27,22,0.7,0.058,62,39,12,0,0.2,,72
701 광복동,2017,11,27,23,0.6,0.055,51,30,11.4,270,0.8,,75
701 광복동,2017,11,27,24,0.7,0.057,51,32,11.5,50,1,,74
701 광복동,2017,11,28,1,0.8,0.059,51,33,11.2,340,0.6,,76
701 광복동,2017,11,28,2,0.7,0.054,56,26,11,0,0.3,,76
701 광복동,2017,11,28,3,0.6,0.051,52,36,10.9,320,0.5,,77
701 광복동,2017,11,28,4,0.6,0.039,54,33,11.4,270,2.6,,76
701 광복동,2017,11,28,5,0.4,0.038,55,39,12.3,270,4.7,,70
701 광복동,2017,11,28,6,0.4,0.029,68,36,11.4,270,5.1,,76
701 광복동,2017,11,28,7,0.4,0.023,59,42,11.1,270,4.8,,77
701 광복동,2017,11,28,8,0.4,0.035,63,36,11,250,4.1,,76
701 광복동,2017,11,28,9,0.4,0.025,66,41,11.9,270,5.3,,72
701 광복동,2017,11,28,10,0.4,0.024,69,37,13.9,270,4.1,,62
701 광복동,2017,11,28,11,0.5,0.027,56,36,15.8,270,3.9,,58
701 광복동,2017,11,28,12,0.5,0.036,64,39,17.3,270,4,,59
701 광복동,2017,11,28,13,0.5,0.036,75,43,18,250,4,,57
701 광복동,2017,11,28,14,0.5,0.027,70,45,19.2,250,5,,57
701 광복동,2017,11,28,15,0.4,0.033,63,45,17.9,250,5.4,,59
701 광복동,2017,11,28,16,0.4,0.042,69,46,16.8,250,4.4,,63
701 광복동,2017,11,28,17,0.4,0.033,70,44,16.1,230,5.6,,69
701 광복동,2017,11,28,18,0.4,0.022,52,28,16.2,270,4.9,,65
701 광복동,2017,11,28,19,0.5,0.036,53,40,15.7,270,4.1,,65
701 광복동,2017,11,28,20,0.5,0.033,62,45,15.1,270,5.1,,70
701 광복동,2017,11,28,21,0.5,0.034,67,51,14.2,270,4.2,,75
701 광복동,2017,11,28,22,0.5,0.037,67,46,13.7,180,1.2,,72
701 광복동,2017,11,28,23,0.6,0.042,57,37,13.8,140,0.7,,60
701 광복동,2017,11,28,24,0.6,0.057,66,41,13.2,200,1.9,,69
701 광복동,2017,11,29,1,0.5,0.046,77,61,12.5,270,1.6,,77
701 광복동,2017,11,29,2,0.5,0.04,70,49,12.1,270,2,,81
701 광복동,2017,11,29,3,0.5,0.032,70,51,11.7,270,1.7,,79
701 광복동,2017,11,29,4,0.5,0.028,54,46,11.9,290,2.5,,73
701 광복동,2017,11,29,5,0.5,0.033,47,41,12.1,320,1.7,,68
701 광복동,2017,11,29,6,0.5,0.029,57,48,11.6,320,1.8,,64
701 광복동,2017,11,29,7,0.5,0.042,50,33,11.5,360,1.7,,63
701 광복동,2017,11,29,8,0.4,0.029,54,43,12.2,360,3.6,,57
701 광복동,2017,11,29,9,0.5,0.032,58,36,12.1,340,5,,59
701 광복동,2017,11,29,10,0.5,0.032,64,39,12,340,2.2,,60
701 광복동,2017,11,29,11,0.5,0.029,59,41,15.3,290,2,,54
701 광복동,2017,11,29,12,0.4,0.025,58,35,15.8,360,1.7,,55
701 광복동,2017,11,29,13,0.4,0.018,64,42,16.2,20,1.7,,49
701 광복동,2017,11,29,14,0.4,0.02,65,45,16,320,3.1,,49
701 광복동,2017,11,29,15,0.4,0.027,71,45,16.4,70,0.9,,46
701 광복동,2017,11,29,16,0.5,0.032,69,48,15.1,340,2.5,,49
701 광복동,2017,11,29,17,0.5,0.033,70,56,14.4,340,2.7,,50
701 광복동,2017,11,29,18,0.4,0.026,82,49,14,340,4.4,,26
701 광복동,2017,11,29,19,0.4,0.031,57,35,13.6,20,1.5,,25
701 광복동,2017,11,29,20,0.4,0.035,54,31,13.2,360,3.3,,24
701 광복동,2017,11,29,21,0.4,0.032,56,26,12.4,320,3.3,,27
701 광복동,2017,11,29,22,0.4,0.035,71,44,11.8,360,3.3,,30
701 광복동,2017,11,29,23,0.4,0.032,68,44,11.6,360,1.6,,29
701 광복동,2017,11,29,24,0.4,0.027,75,43,11.1,360,3.2,,32
701 광복동,2017,11,30,1,0.4,0.025,62,40,10.4,340,3.9,,34
701 광복동,2017,11,30,2,0.4,0.023,68,36,10.1,340,4.3,,33
701 광복동,2017,11,30,3,0.4,0.021,58,41,9.8,320,4.2,,32
701 광복동,2017,11,30,4,0.4,0.021,55,31,9.3,340,1.7,,34
701 광복동,2017,11,30,5,0.4,0.022,58,27,8.9,340,3.3,,31
701 광복동,2017,11,30,6,0.3,0.023,43,31,8.4,320,6.4,,31
701 광복동,2017,11,30,7,0.3,0.027,40,18,7.8,340,2.7,,29
701 광복동,2017,11,30,8,0.4,0.032,39,19,7.2,360,4.5,,29
701 광복동,2017,11,30,9,0.3,0.028,40,19,7.2,140,2.9,,24
701 광복동,2017,11,30,10,0.3,0.023,37,17,8.7,360,3.1,,17
701 광복동,2017,11,30,11,0.3,0.02,36,7,9,90,1.8,,16
701 광복동,2017,11,30,12,0.3,0.018,46,11,10.3,20,2.9,,16
701 광복동,2017,11,30,13,0.3,0.015,42,13,9.1,140,1.5,,14
701 광복동,2017,11,30,14,0.3,0.016,32,6,9.3,340,1.9,,15
701 광복동,2017,11,30,15,0.3,0.014,30,7,9.8,20,2.3,,15
701 광복동,2017,11,30,16,0.3,0.014,33,10,10.2,20,3.2,,16
701 광복동,2017,11,30,17,0.3,0.015,56,11,9.2,20,4,,17
701 광복동,2017,11,30,18,0.4,0.015,61,21,7.9,340,6,,17
701 광복동,2017,11,30,19,0.3,0.016,50,16,6.9,360,4.7,,17
701 광복동,2017,11,30,20,0.3,0.017,45,13,6.1,360,4.2,,18
701 광복동,2017,11,30,21,0.3,0.015,22,12,5.2,20,2.6,,18
701 광복동,2017,11,30,22,0.3,0.017,17,11,4.4,360,3.1,,17
701 광복동,2017,11,30,23,0.3,0.015,17,5,3.6,320,3.3,,18
701 광복동,2017,11,30,24,0.3,0.01,22,9,2.7,20,4.3,,17
701 광복동,2017,12,1,1,0.3,0.007,20,8,1.7,50,3.8,,17
701 광복동,2017,12,1,2,0.3,0.007,28,6,0.9,140,3,,21
701 광복동,2017,12,1,3,0.3,0.006,18,8,0.2,20,2.4,,22
701 광복동,2017,12,1,4,0.3,0.006,20,5,-0.1,140,3.1,,26
701 광복동,2017,12,1,5,0.3,0.007,23,4,-0.7,160,1.4,,32
701 광복동,2017,12,1,6,0.3,0.009,19,9,-1,140,2.7,,37
701 광복동,2017,12,1,7,0.3,0.011,29,13,-1.2,70,2.3,,40
701 광복동,2017,12,1,8,0.3,0.017,19,9,-1,20,2.9,,39
701 광복동,2017,12,1,9,0.3,0.016,22,9,-0.2,340,5.5,,38
701 광복동,2017,12,1,10,0.3,0.012,35,13,1.6,140,5.8,,36
701 광복동,2017,12,1,11,0.3,0.014,44,14,2.7,360,6.2,,32
701 광복동,2017,12,1,12,0.3,0.014,38,15,4.2,360,5.5,,24
701 광복동,2017,12,1,13,0.3,0.013,31,14,6.6,70,4.1,,18
701 광복동,2017,12,1,14,0.3,0.013,26,10,7.3,20,3.1,,17
701 광복동,2017,12,1,15,0.3,0.014,24,19,7.7,290,4,,17
701 광복동,2017,12,1,16,0.3,0.016,31,12,6.6,290,3.5,,17
701 광복동,2017,12,1,17,0.3,0.019,30,17,5.8,290,3.6,,17
701 광복동,2017,12,1,18,0.3,0.021,28,15,4.2,340,2,,19
701 광복동,2017,12,1,19,0.4,0.025,20,14,3,320,1.4,,21
701 광복동,2017,12,1,20,0.4,0.038,20,9,2.2,340,1.9,,21
701 광복동,2017,12,1,21,0.4,0.043,30,7,1.5,290,1.6,,23
701 광복동,2017,12,1,22,0.4,0.035,33,12,1.5,360,2.7,,24
701 광복동,2017,12,1,23,0.4,0.019,34,17,2.1,340,4.8,,26
701 광복동,2017,12,1,24,0.4,0.023,21,14,2,360,2,,31
701 광복동,2017,12,2,1,0.4,0.032,28,11,1.3,340,2.5,,31
701 광복동,2017,12,2,2,0.4,0.028,29,17,0.5,320,2.1,,32
701 광복동,2017,12,2,3,0.3,0.02,27,17,0.5,360,2.9,,30
701 광복동,2017,12,2,4,0.3,0.013,27,16,0.5,320,1.1,,32
701 광복동,2017,12,2,5,0.3,0.009,25,19,1.4,20,2.6,,36
701 광복동,2017,12,2,6,0.3,0.009,24,12,1.4,160,2.5,,42
701 광복동,2017,12,2,7,0.3,0.012,23,13,1.9,140,1.9,,47
701 광복동,2017,12,2,8,0.4,0.016,31,20,2.1,90,1.6,,50
701 광복동,2017,12,2,9,0.4,0.014,29,19,2.8,360,1.4,,49
701 광복동,2017,12,2,10,0.4,0.018,33,19,4.6,360,2.3,,44
701 광복동,2017,12,2,11,0.5,0.021,36,26,5.2,320,4.2,,39
701 광복동,2017,12,2,12,0.4,0.022,39,28,7.5,340,2,,32
701 광복동,2017,12,2,13,0.4,0.021,42,27,9.3,290,2.5,,29
701 광복동,2017,12,2,14,0.4,0.019,36,21,10.4,340,2.4,,28
701 광복동,2017,12,2,15,0.4,0.016,50,30,9.6,360,2.6,,30
701 광복동,2017,12,2,16,0.4,0.022,48,30,9.4,320,1.7,,28
701 광복동,2017,12,2,17,0.4,0.026,48,31,7.9,270,3.4,,34
701 광복동,2017,12,2,18,0.5,0.036,51,33,6.5,340,1.3,,38
701 광복동,2017,12,2,19,0.5,0.044,48,28,5.5,340,2.4,,41
701 광복동,2017,12,2,20,0.5,0.045,54,35,5,360,0.8,,41
701 광복동,2017,12,2,21,0.5,0.039,54,39,4.7,340,2.8,,42
701 광복동,2017,12,2,22,0.5,0.036,48,33,4.5,360,2.5,,42
701 광복동,2017,12,2,23,0.4,0.031,46,31,4.9,340,2.5,,41
701 광복동,2017,12,2,24,0.4,0.023,45,27,4.6,360,0.6,,42
701 광복동,2017,12,3,1,0.4,0.023,37,25,4.2,320,1.9,,43
701 광복동,2017,12,3,2,0.4,0.026,36,16,4.4,340,2.8,,43
701 광복동,2017,12,3,3,0.4,0.016,37,31,4,340,4.2,,45
701 광복동,2017,12,3,4,0.4,0.014,41,28,4.1,340,2.8,,45
701 광복동,2017,12,3,5,0.4,0.014,38,17,3.8,340,1.9,,45
701 광복동,2017,12,3,6,0.4,0.016,38,26,3.4,140,1,,44
701 광복동,2017,12,3,7,0.4,0.028,38,24,3,320,0.7,,46
701 광복동,2017,12,3,8,0.4,0.042,38,19,3.1,0,0,,51
701 광복동,2017,12,3,9,0.5,0.039,36,26,4.1,230,0.6,,50
701 광복동,2017,12,3,10,0.5,0.036,45,30,7.8,340,2.3,,39
701 광복동,2017,12,3,11,0.5,0.032,53,36,11.1,140,1.4,,40
701 광복동,2017,12,3,12,0.4,0.019,53,38,12,250,2.3,,37
701 광복동,2017,12,3,13,0.5,0.016,45,25,13.3,340,1.8,,40
701 광복동,2017,12,3,14,0.6,0.022,30,27,13.7,230,2.6,,39
701 광복동,2017,12,3,15,0.4,0.024,41,32,11.3,250,3.2,,41
701 광복동,2017,12,3,16,0.4,0.029,44,27,10.9,250,3.2,,47
701 광복동,2017,12,3,17,0.4,0.026,43,27,10.6,250,3.1,,47
701 광복동,2017,12,3,18,0.5,0.04,46,27,9.8,270,3.2,,52
701 광복동,2017,12,3,19,0.5,0.041,49,38,8.9,270,3.1,,57
701 광복동,2017,12,3,20,0.5,0.043,46,30,8.7,270,2.9,,55
701 광복동,2017,12,3,21,0.6,0.047,49,36,8.1,290,1.8,,54
701 광복동,2017,12,3,22,0.6,0.055,51,36,7.8,290,2.3,,55
701 광복동,2017,12,3,23,0.6,0.052,45,37,7.8,0,0.4,,54
701 광복동,2017,12,3,24,0.5,0.051,43,32,7.6,290,2.6,,54
701 광복동,2017,12,4,1,0.5,0.044,40,31,7.5,90,1.1,,58
701 광복동,2017,12,4,2,0.4,0.016,46,33,8.4,340,3.1,,51
701 광복동,2017,12,4,3,0.4,0.015,37,26,9.1,360,4.3,,51
701 광복동,2017,12,4,4,0.4,0.011,42,34,9.3,340,5.1,,52
701 광복동,2017,12,4,5,0.4,0.013,43,34,9.1,340,4.1,,53
701 광복동,2017,12,4,6,0.5,0.017,47,35,8.5,340,3.4,,57
701 광복동,2017,12,4,7,0.5,0.027,53,38,8.1,360,2.1,,58
701 광복동,2017,12,4,8,0.5,0.031,55,38,8.1,320,2.3,,57
701 광복동,2017,12,4,9,0.5,0.028,54,43,7.9,360,3.1,,60
701 광복동,2017,12,4,10,0.5,0.028,63,40,9.3,20,1.8,,57
701 광복동,2017,12,4,11,0.5,0.029,65,48,10.7,140,1.2,,53
701 광복동,2017,12,4,12,0.5,0.019,80,52,10.8,270,2.1,,50
701 광복동,2017,12,4,13,0.5,0.018,84,60,11.4,140,2.3,,45
701 광복동,2017,12,4,14,0.5,0.017,97,68,10.9,360,4.6,,44
701 광복동,2017,12,4,15,0.4,0.013,86,70,11.3,270,4.8,,33
701 광복동,2017,12,4,16,0.4,0.013,65,39,10.8,290,4.9,,28
701 광복동,2017,12,4,17,0.3,0.014,47,24,9.1,320,3.5,,25
701 광복동,2017,12,4,18,0.3,0.014,38,18,7.5,270,6,,25
701 광복동,2017,12,4,19,0.3,0.016,30,13,6.3,320,4.4,,28
701 광복동,2017,12,4,20,0.3,0.017,30,17,4.7,290,3.4,,26
701 광복동,2017,12,4,21,0.3,0.013,29,8,2.6,360,3.1,,27
701 광복동,2017,12,4,22,0.3,0.013,23,4,1.3,20,2.9,,29
701 광복동,2017,12,4,23,0.3,0.012,15,2,0.3,340,2.7,,31
701 광복동,2017,12,4,24,0.3,0.01,15,5,-0.1,290,2.8,,35
701 광복동,2017,12,5,1,0.3,0.009,17,7,-0.5,290,5.5,,37
701 광복동,2017,12,5,2,0.3,0.008,22,8,-0.8,290,4.7,,40
701 광복동,2017,12,5,3,0.3,0.007,20,7,-1,290,4.9,,42
701 광복동,2017,12,5,4,0.3,0.007,20,8,-1.3,290,3.4,,45
701 광복동,2017,12,5,5,0.3,0.008,19,9,-1.6,290,3.3,,47
701 광복동,2017,12,5,6,0.3,0.009,19,9,-1.9,290,3.3,,51
701 광복동,2017,12,5,7,0.3,0.012,21,10,-2.1,290,3.8,,52
701 광복동,2017,12,5,8,0.3,0.016,25,12,-2.3,290,3.8,,54
701 광복동,2017,12,5,9,0.3,0.015,26,15,-1.8,290,3.4,,49
701 광복동,2017,12,5,10,0.3,0.011,36,13,-0.6,320,3.9,,29
701 광복동,2017,12,5,11,0.3,0.011,49,11,0.8,340,3.3,,23
701 광복동,2017,12,5,12,0.3,0.011,30,8,1.6,290,3.9,,23
701 광복동,2017,12,5,13,0.3,0.01,34,8,2.5,320,4.2,,23
701 광복동,2017,12,5,14,0.3,0.01,26,12,2.9,290,4.8,,23
701 광복동,2017,12,5,15,0.3,0.012,25,12,4,320,3.9,,24
701 광복동,2017,12,5,16,0.3,0.015,29,21,4,320,2.6,,24
701 광복동,2017,12,5,17,0.4,0.019,24,18,4.2,320,2.1,,25
701 광복동,2017,12,5,18,0.4,0.025,30,17,2.9,290,2.3,,29
701 광복동,2017,12,5,19,0.4,0.033,25,13,2.1,360,1.9,,31
701 광복동,2017,12,5,20,0.4,0.037,24,14,1.5,340,1.9,,33
701 광복동,2017,12,5,21,0.4,0.033,35,22,0.5,340,1,,36
701 광복동,2017,12,5,22,0.4,0.037,27,14,0.1,360,2.2,,35
701 광복동,2017,12,5,23,0.4,0.029,31,19,-0.5,340,2.8,,37
701 광복동,2017,12,5,24,0.4,0.03,34,16,-1.1,340,1.8,,39
701 광복동,2017,12,6,1,0.4,0.029,30,22,-1.3,360,2,,40
701 광복동,2017,12,6,2,0.3,0.021,35,17,-1.5,290,2.2,,41
701 광복동,2017,12,6,3,0.3,0.015,25,21,-1.3,340,1.6,,40
701 광복동,2017,12,6,4,0.3,0.018,26,17,-1.4,270,1.7,,42
701 광복동,2017,12,6,5,0.3,0.015,27,16,-1.3,340,2.2,,42
701 광복동,2017,12,6,6,0.4,0.025,22,15,-1.1,320,2,,44
701 광복동,2017,12,6,7,0.4,0.028,23,14,-0.7,0,0,,47
701 광복동,2017,12,6,8,0.4,0.034,24,17,-0.7,340,1.2,,50
701 광복동,2017,12,6,9,0.4,0.028,29,11,1,270,1.9,,56
701 광복동,2017,12,6,10,0.5,0.023,28,26,3.6,270,3.5,,55
701 광복동,2017,12,6,11,0.5,0.025,24,21,4.6,250,4.1,,49
701 광복동,2017,12,6,12,0.5,0.031,42,28,6.4,270,3.2,,42
701 광복동,2017,12,6,13,점검,점검,점검,점검,7.9,320,2.5,,35
701 광복동,2017,12,6,14,0.4,0.02,47,26,8.8,340,1.9,,36
701 광복동,2017,12,6,15,0.4,0.025,46,29,9.2,360,1.9,,36
701 광복동,2017,12,6,16,0.4,0.023,50,39,8.4,340,1.3,,36
701 광복동,2017,12,6,17,0.4,0.026,60,34,7.7,340,1.1,,37
701 광복동,2017,12,6,18,0.5,0.047,44,34,6.2,360,1.9,,43
701 광복동,2017,12,6,19,0.5,0.049,50,33,5.2,340,2.7,,44
701 광복동,2017,12,6,20,0.5,0.045,48,32,4.8,340,2.1,,48
701 광복동,2017,12,6,21,0.5,0.044,47,32,4.6,340,2,,49
701 광복동,2017,12,6,22,0.5,0.045,35,31,4,50,0.5,,50
701 광복동,2017,12,6,23,0.5,0.048,36,22,3.4,0,0,,52
701 광복동,2017,12,6,24,0.5,0.047,40,21,3.2,0,0,,56
701 광복동,2017,12,7,1,0.6,0.044,38,25,3.6,250,0.9,,56
701 광복동,2017,12,7,2,0.6,0.046,41,35,3.9,250,1.5,,58
701 광복동,2017,12,7,3,0.6,0.043,53,29,3.9,270,1.6,,59
701 광복동,2017,12,7,4,0.5,0.037,46,30,4.7,270,4,,54
701 광복동,2017,12,7,5,0.5,0.035,53,28,5,270,3.3,,58
701 광복동,2017,12,7,6,0.5,0.035,51,31,4.7,270,2.9,,63
701 광복동,2017,12,7,7,0.5,0.036,46,36,4.5,270,3.4,,67
701 광복동,2017,12,7,8,0.5,0.037,45,37,4.9,270,3.7,,67
701 광복동,2017,12,7,9,0.5,0.035,46,34,5.1,270,2.9,,68
701 광복동,2017,12,7,10,0.5,0.021,56,36,7.6,290,4.7,,54
701 광복동,2017,12,7,11,0.5,0.023,54,34,9.1,320,3.5,,45
701 광복동,2017,12,7,12,0.5,0.029,47,30,9.4,340,2.1,,45
701 광복동,2017,12,7,13,0.5,0.036,62,46,11.5,320,1.2,,38
701 광복동,2017,12,7,14,0.5,0.028,70,53,10.6,360,1.4,,42
701 광복동,2017,12,7,15,0.5,0.025,71,51,11.2,320,2,,40
701 광복동,2017,12,7,16,0.5,0.025,73,47,10.2,360,2.5,,42
701 광복동,2017,12,7,17,0.5,0.028,64,49,9.2,360,2.1,,46
701 광복동,2017,12,7,18,0.5,0.029,68,48,8,360,4.7,,49
701 광복동,2017,12,7,19,0.5,0.032,71,52,7.2,360,3.7,,48
701 광복동,2017,12,7,20,0.5,0.026,72,50,7.1,20,2.4,,53
701 광복동,2017,12,7,21,0.5,0.025,55,44,6.7,360,2.8,,53
701 광복동,2017,12,7,22,0.5,0.024,62,48,6,360,3.1,,58
701 광복동,2017,12,7,23,0.4,0.024,68,46,5.1,360,1,,54
701 광복동,2017,12,7,24,0.4,0.018,58,44,4.1,20,2.8,,44
701 광복동,2017,12,8,1,0.4,0.016,42,29,3.6,360,3.9,,37
701 광복동,2017,12,8,2,0.3,0.012,42,19,2.8,360,7.6,,38
701 광복동,2017,12,8,3,0.3,0.009,44,18,2,360,3.8,,38
701 광복동,2017,12,8,4,0.3,0.008,30,19,1.5,360,4.7,,39
701 광복동,2017,12,8,5,0.3,0.009,24,16,0.9,360,2.6,,42
701 광복동,2017,12,8,6,0.3,0.009,28,22,0.1,20,2.6,,46
701 광복동,2017,12,8,7,0.4,0.014,22,12,-0.4,340,2.5,,46
701 광복동,2017,12,8,8,0.4,0.016,29,11,-0.9,160,3.2,,42
701 광복동,2017,12,8,9,0.4,0.016,30,18,-0.7,70,2.6,,40
701 광복동,2017,12,8,10,0.4,0.013,38,20,0.4,50,3.2,,35
701 광복동,2017,12,8,11,0.4,0.013,48,20,1,360,3.7,,32
701 광복동,2017,12,8,12,0.4,0.013,53,20,2.2,320,4.1,,30
701 광복동,2017,12,8,13,0.4,0.013,44,24,3.6,140,3.2,,28
701 광복동,2017,12,8,14,0.4,0.012,45,23,3.8,160,3.7,,26
701 광복동,2017,12,8,15,0.3,0.013,41,25,4.9,20,3.5,,22
701 광복동,2017,12,8,16,0.3,0.015,34,26,4.8,160,3.1,,21
701 광복동,2017,12,8,17,0.4,0.019,40,22,4,50,2.8,,20
701 광복동,2017,12,8,18,0.4,0.022,40,17,2.8,20,2.8,,22
701 광복동,2017,12,8,19,0.4,0.024,30,20,2,360,2.2,,24
701 광복동,2017,12,8,20,0.4,0.021,29,16,1.6,250,2.1,,25
701 광복동,2017,12,8,21,0.4,0.018,31,17,1.1,360,2.5,,27
701 광복동,2017,12,8,22,0.3,0.015,35,17,0.5,20,4.1,,31
